"","x"
"40229",1
"40230",1
"40231",1
"40232",1
"40233",1
"40234",1
"40235",1
"40236",1
"40237",1
"40238",1
"40239",1
"40240",1
"40241",1
"40242",1
"40243",1
"40244",1
"40245",1
"40246",1
"40247",1
"40248",1
"40249",1
"40250",1
"40251",1
"40252",1
"40253",1
"40254",1
"40255",1
"40256",1
"40257",1
"40258",1
"40259",1
"40260",1
"40261",1
"40262",1
"40263",1
"40264",1
"40265",1
"40266",1
"40267",1
"40268",1
"40269",1
"40270",1
"40271",1
"40272",1
"40273",1
"40274",1
"40275",1
"40276",1
"40277",1
"40278",1
"40279",1
"40280",1
"40281",1
"40282",1
"40283",1
"40284",1
"40285",1
"40286",1
"40287",1
"40288",1
"40289",1
"40290",1
"40291",1
"40292",1
"40293",1
"40294",1
"40295",1
"40296",1
"40297",1
"40298",1
"40299",1
"40300",1
"40301",1
"40302",1
"40303",1
"40304",1
"40305",1
"40306",1
"40307",1
"40308",1
"40309",1
"40310",1
"40311",1
"40312",1
"40313",1
"40314",1
"40315",1
"40316",1
"40317",1
"40318",1
"40319",1
"40320",1
"40321",1
"40322",1
"40323",1
"40324",1
"40325",1
"40326",1
"40327",1
"40328",1
"40329",1
"40330",1
"40331",1
"40332",1
"40333",1
"40334",1
"40335",1
"40336",1
"40337",1
"40338",1
"40339",1
"40340",1
"40341",1
"40342",1
"40343",1
"40344",1
"40345",1
"40346",1
"40347",1
"40348",1
"40349",1
"40350",1
"40351",1
"40352",1
"40353",1
"40354",1
"40355",1
"40356",1
"40357",1
"40358",1
"40359",1
"40360",1
"40361",1
"40362",1
"40363",1
"40364",1
"40365",1
"40366",1
"40367",1
"40368",1
"40369",1
"40370",1
"40371",1
"40372",1
"40373",1
"40374",1
"40375",1
"40376",1
"40377",1
"40378",1
"40379",1
"40380",1
"40381",1
"40382",1
"40383",1
"40384",1
"40385",1
"40386",1
"40387",1
"40388",1
"40389",1
"40390",1
"40391",1
"40392",1
"40393",1
"40394",1
"40395",1
"40396",1
"40397",1
"40398",1
"40399",1
"40400",1
"40401",1
"40402",1
"40403",1
"40404",1
"40405",1
"40406",1
"40407",1
"40408",1
"40409",1
"40410",1
"40411",1
"40412",1
"40413",1
"40414",1
"40415",1
"40416",1
"40417",1
"40418",1
"40419",1
"40420",1
"40421",1
"40422",1
"40423",1
"40424",1
"40425",1
"40426",1
"40427",1
"40428",1
"40429",1
"40430",1
"40431",1
"40432",1
"40433",1
"40434",0
"40435",0
"40436",0
"40437",0
"40438",0
"40439",0
"40440",0
"40441",0
"40442",0
"40443",0
"40444",0
"40445",0
"40446",0
"40447",0
"40448",0
"40449",0
"40450",0
"40451",0
"40452",0
"40453",0
"40454",0
"40455",0
"40456",0
"40457",0
"40458",0
"40459",0
"40460",0
"40461",0
"40462",0
"40463",0
"40464",0
"40465",0
"40466",0
"40467",0
"40468",0
"40469",0
"40470",0
"40471",0
"40472",0
"40473",0
"40474",0
"40475",0
"40476",0
"40477",0
"40478",0
"40479",0
"40480",0
"40481",0
"40482",0
"40483",0
"40484",0
"40485",0
"40486",0
"40487",0
"40488",0
"40489",0
"40490",0
"40491",0
"40492",0
"40493",0
"40494",0
"40495",0
"40496",0
"40497",0
"40498",0
"40499",0
"40500",0
"40501",0
"40502",0
"40503",0
"40504",0
"40505",0
"40506",0
"40507",0
"40508",0
"40509",0
"40510",0
"40511",0
"40512",0
"40513",0
"40514",0
"40515",0
"40516",0
"40517",0
"40518",0
"40519",0
"40520",0
"40521",0
"40522",0
"40523",0
"40524",0
"40525",0
"40526",0
"40527",0
"40528",0
"40529",0
"40530",0
"40531",0
"40532",0
"40533",0
"40534",0
"40535",0
"40536",0
"40537",0
"40538",0
"40539",0
"40540",0
"40541",0
"40542",0
"40543",0
"40544",0
"40545",0
"40546",0
"40547",0
"40548",0
"40549",0
"40550",0
"40551",0
"40552",0
"40553",0
"40554",0
"40555",0
"40556",0
"40557",0
"40558",0
"40559",0
"40560",0
"40561",0
"40562",0
"40563",0
"40564",0
"40565",0
"40566",0
"40567",0
"40568",0
"40569",0
"40570",0
"40571",0
"40572",0
"40573",0
"40574",0
"40575",0
"40576",0
"40577",0
"40578",0
"40579",0
"40580",0
"40581",0
"40582",0
"40583",0
"40584",0
"40585",0
"40586",0
"40587",0
"40588",0
"40589",0
"40590",0
"40591",0
"40592",0
"40593",0
"40594",0
"40595",0
"40596",0
"40597",0
"40598",0
"40599",0
"40600",0
"40601",0
"40602",0
"40603",0
"40604",0
"40605",0
"40606",0
"40607",0
"40608",0
"40609",0
"40610",0
"40611",0
"40612",0
"40613",0
"40614",0
"40615",0
"40616",0
"40617",0
"40618",0
"40619",0
"40620",0
"40621",0
"40622",0
"40623",0
"40624",0
"40625",0
"40626",0
"40627",0
"40628",0
"40629",0
"40630",0
"40631",0
"40632",0
"40633",0
"40634",0
"40635",0
"40636",0
"40637",0
"40638",0
"40639",0
"40640",0
"40641",0
"40642",0
"40643",0
"40644",0
"40645",0
"40646",0
"40647",0
"40648",0
"40649",0
"40650",0
"40651",0
"40652",0
"40653",0
"40654",0
"40655",0
"40656",0
"40657",0
"40658",0
"40659",0
"40660",0
"40661",0
"40662",0
"40663",0
"40664",0
"40665",0
"40666",0
"40667",0
"40668",0
"40669",0
"40670",0
"40671",0
"40672",0
"40673",0
"40674",0
"40675",0
"40676",0
"40677",0
"40678",0
"40679",0
"40680",0
"40681",0
"40682",0
"40683",0
"40684",0
"40685",0
"40686",0
"40687",0
"40688",0
"40689",0
"40690",0
"40691",0
"40692",0
"40693",0
"40694",0
"40695",0
"40696",0
"40697",0
"40698",0
"40699",0
"40700",0
"40701",0
"40702",0
"40703",0
"40704",0
"40705",0
"40706",0
"40707",0
"40708",0
"40709",0
"40710",0
"40711",0
"40712",0
"40713",0
"40714",0
"40715",0
"40716",0
"40717",0
"40718",0
"40719",0
"40720",0
"40721",0
"40722",0
"40723",0
"40724",0
"40725",0
"40726",0
"40727",0
"40728",0
"40729",0
"40730",0
"40731",0
"40732",0
"40733",0
"40734",0
"40735",0
"40736",0
"40737",0
"40738",0
"40739",0
"40740",0
"40741",0
"40742",0
"40743",0
"40744",0
"40745",0
"40746",0
"40747",0
"40748",0
"40749",0
"40750",0
"40751",0
"40752",0
"40753",0
"40754",0
"40755",0
"40756",0
"40757",0
"40758",0
"40759",0
"40760",0
"40761",0
"40762",0
"40763",0
"40764",0
"40765",0
"40766",0
"40767",0
"40768",0
"40769",0
"40770",0
"40771",0
"40772",0
"40773",0
"40774",0
"40775",0
"40776",0
"40777",0
"40778",0
"40779",0
"40780",0
"40781",0
"40782",0
"40783",0
"40784",0
"40785",0
"40786",0
"40787",0
"40788",0
"40789",0
"40790",0
"40791",0
"40792",0
"40793",0
"40794",0
"40795",0
"40796",0
"40797",0
"40798",0
"40799",0
"40800",0
"40801",0
"40802",0
"40803",0
"40804",0
"40805",0
"40806",0
"40807",0
"40808",0
"40809",0
"40810",0
"40811",0
"40812",0
"40813",0
"40814",0
"40815",0
"40816",0
"40817",0
"40818",0
"40819",0
"40820",0
"40821",0
"40822",0
"40823",0
"40824",0
"40825",0
"40826",0
"40827",0
"40828",0
"40829",0
"40830",0
"40831",0
"40832",0
"40833",0
"40834",0
"40835",0
"40836",0
"40837",0
"40838",0
"40839",0
"40840",0
"40841",0
"40842",0
"40843",0
"40844",0
"40845",0
"40846",0
"40847",0
"40848",0
"40849",0
"40850",0
"40851",0
"40852",0
"40853",0
"40854",0
"40855",0
"40856",0
"40857",0
"40858",0
"40859",0
"40860",0
"40861",0
"40862",0
"40863",0
"40864",0
"40865",0
"40866",0
"40867",0
"40868",0
"40869",0
"40870",0
"40871",0
"40872",0
"40873",0
"40874",0
"40875",0
"40876",0
"40877",0
"40878",0
"40879",0
"40880",0
"40881",0
"40882",0
"40883",0
"40884",0
"40885",0
"40886",0
"40887",0
"40888",0
"40889",0
"40890",0
"40891",0
"40892",0
"40893",0
"40894",0
"40895",0
"40896",0
"40897",0
"40898",0
"40899",0
"40900",0
"40901",0
"40902",0
"40903",0
"40904",0
"40905",0
"40906",0
"40907",0
"40908",0
"40909",0
"40910",0
"40911",0
"40912",0
"40913",0
"40914",0
"40915",0
"40916",0
"40917",0
"40918",0
"40919",0
"40920",0
"40921",0
"40922",0
"40923",0
"40924",0
"40925",0
"40926",0
"40927",0
"40928",0
"40929",0
"40930",0
"40931",0
"40932",0
"40933",0
"40934",0
"40935",0
"40936",0
"40937",0
"40938",0
"40939",0
"40940",0
"40941",0
"40942",0
"40943",0
"40944",0
"40945",0
"40946",0
"40947",0
"40948",0
"40949",0
"40950",0
"40951",0
"40952",0
"40953",0
"40954",0
"40955",0
"40956",0
"40957",0
"40958",0
"40959",0
"40960",0
"40961",0
"40962",0
"40963",0
"40964",0
"40965",0
"40966",0
"40967",0
"40968",0
"40969",0
"40970",0
"40971",0
"40972",0
"40973",0
"40974",0
"40975",0
"40976",0
"40977",0
"40978",0
"40979",0
"40980",0
"40981",0
"40982",0
"40983",0
"40984",0
"40985",0
"40986",0
"40987",0
"40988",0
"40989",0
"40990",0
"40991",0
"40992",0
"40993",0
"40994",0
"40995",0
"40996",0
"40997",0
"40998",0
"40999",0
"41000",0
"41001",1
"41002",1
"41003",1
"41004",1
"41005",1
"41006",1
"41007",1
"41008",1
"41009",1
"41010",1
"41011",1
"41012",1
"41013",1
"41014",1
"41015",1
"41016",1
"41017",1
"41018",1
"41019",1
"41020",1
"41021",1
"41022",1
"41023",1
"41024",1
"41025",1
"41026",1
"41027",1
"41028",1
"41029",1
"41030",1
"41031",1
"41032",1
"41033",1
"41034",1
"41035",1
"41036",1
"41037",1
"41038",1
"41039",1
"41040",1
"41041",1
"41042",1
"41043",1
"41044",1
"41045",1
"41046",1
"41047",1
"41048",1
"41049",1
"41050",1
"41051",1
"41052",1
"41053",1
"41054",1
"41055",1
"41056",1
"41057",1
"41058",1
"41059",1
"41060",1
"41061",1
"41062",1
"41063",1
"41064",1
"41065",1
"41066",1
"41067",1
"41068",1
"41069",1
"41070",1
"41071",1
"41072",1
"41073",1
"41074",1
"41075",1
"41076",1
"41077",1
"41078",1
"41079",1
"41080",1
"41081",1
"41082",1
"41083",1
"41084",1
"41085",1
"41086",1
"41087",1
"41088",1
"41089",1
"41090",1
"41091",1
"41092",1
"41093",1
"41094",1
"41095",1
"41096",1
"41097",1
"41098",1
"41099",1
"41100",1
"41101",1
"41102",1
"41103",1
"41104",1
"41105",1
"41106",1
"41107",1
"41108",1
"41109",1
"41110",1
"41111",1
"41112",1
"41113",1
"41114",1
"41115",1
"41116",1
"41117",1
"41118",1
"41119",1
"41120",1
"41121",1
"41122",1
"41123",1
"41124",1
"41125",1
"41126",1
"41127",1
"41128",1
"41129",1
"41130",1
"41131",1
"41132",1
"41133",1
"41134",1
"41135",1
"41136",1
"41137",1
"41138",1
"41139",1
"41140",1
"41141",1
"41142",1
"41143",1
"41144",1
"41145",1
"41146",1
"41147",1
"41148",1
"41149",1
"41150",1
"41151",1
"41152",1
"41153",1
"41154",1
"41155",1
"41156",1
"41157",1
"41158",1
"41159",1
"41160",1
"41161",1
"41162",1
"41163",1
"41164",1
"41165",1
"41166",1
"41167",1
"41168",1
"41169",1
"41170",1
"41171",1
"41172",1
"41173",1
"41174",1
"41175",1
"41176",1
"41177",1
"41178",1
"41179",1
"41180",1
"41181",1
"41182",1
"41183",1
"41184",1
"41185",1
"41186",1
"41187",1
"41188",1
"41189",1
"41190",1
"41191",1
"41192",1
"41193",1
"41194",1
"41195",1
"41196",1
"41197",1
"41198",1
"41199",1
"41200",1
"41201",1
"41202",1
"41203",1
"41204",1
"41205",1
"41206",1
"41207",1
"41208",1
"41209",1
"41210",1
"41211",1
"41212",1
"41213",1
"41214",1
"41215",1
"41216",1
"41217",1
"41218",1
"41219",1
"41220",1
"41221",1
"41222",1
"41223",1
"41224",1
"41225",1
"41226",1
"41227",1
"41228",1
"41229",1
"41230",1
"41231",1
"41232",1
"41233",1
"41234",1
"41235",1
"41236",1
"41237",1
"41238",1
"41239",1
"41240",1
"41241",1
"41242",1
"41243",1
"41244",1
"41245",1
"41246",1
"41247",1
"41248",1
"41249",1
"41250",1
"41251",1
"41252",1
"41253",1
"41254",1
"41255",1
"41256",1
"41257",1
"41258",1
"41259",1
"41260",1
"41261",1
"41262",1
"41263",1
"41264",1
"41265",1
"41266",1
"41267",1
"41268",1
"41269",1
"41270",1
"41271",1
"41272",1
"41273",1
"41274",1
"41275",1
"41276",1
"41277",1
"41278",1
"41279",1
"41280",1
"41281",1
"41282",1
"41283",1
"41284",1
"41285",1
"41286",1
"41287",1
"41288",1
"41289",1
"41290",1
"41291",1
"41292",1
"41293",1
"41294",1
"41295",1
"41296",1
"41297",1
"41298",1
"41299",1
"41300",1
"41301",1
"41302",1
"41303",1
"41304",1
"41305",1
"41306",1
"41307",1
"41308",1
"41309",1
"41310",1
"41311",1
"41312",1
"41313",1
"41314",1
"41315",1
"41316",1
"41317",1
"41318",1
"41319",1
"41320",1
"41321",1
"41322",1
"41323",1
"41324",1
"41325",1
"41326",1
"41327",1
"41328",1
"41329",1
"41330",1
"41331",1
"41332",1
"41333",1
"41334",1
"41335",1
"41336",1
"41337",1
"41338",1
"41339",1
"41340",1
"41341",1
"41342",1
"41343",1
"41344",1
"41345",1
"41346",1
"41347",1
"41348",1
"41349",1
"41350",1
"41351",1
"41352",1
"41353",1
"41354",1
"41355",1
"41356",1
"41357",1
"41358",1
"41359",1
"41360",1
"41361",1
"41362",1
"41363",1
"41364",1
"41365",1
"41366",1
"41367",1
"41368",1
"41369",1
"41370",1
"41371",1
"41372",1
"41373",1
"41374",1
"41375",1
"41376",1
"41377",1
"41378",1
"41379",1
"41380",1
"41381",1
"41382",1
"41383",1
"41384",1
"41385",1
"41386",1
"41387",1
"41388",1
"41389",1
"41390",1
"41391",1
"41392",1
"41393",1
"41394",1
"41395",1
"41396",1
"41397",1
"41398",1
"41399",1
"41400",1
"41401",1
"41402",1
"41403",1
"41404",1
"41405",1
"41406",1
"41407",1
"41408",1
"41409",1
"41410",1
"41411",1
"41412",1
"41413",1
"41414",1
"41415",1
"41416",1
"41417",1
"41418",1
"41419",1
"41420",1
"41421",1
"41422",1
"41423",1
"41424",1
"41425",1
"41426",1
"41427",1
"41428",1
"41429",1
"41430",1
"41431",1
"41432",1
"41433",1
"41434",0
"41435",0
"41436",0
"41437",0
"41438",0
"41439",0
"41440",0
"41441",0
"41442",0
"41443",0
"41444",0
"41445",0
"41446",0
"41447",0
"41448",0
"41449",0
"41450",0
"41451",0
"41452",0
"41453",0
"41454",0
"41455",0
"41456",0
"41457",0
"41458",0
"41459",0
"41460",0
"41461",0
"41462",0
"41463",0
"41464",0
"41465",0
"41466",0
"41467",0
"41468",0
"41469",0
"41470",0
"41471",0
"41472",0
"41473",0
"41474",0
"41475",0
"41476",0
"41477",0
"41478",0
"41479",0
"41480",0
"41481",0
"41482",0
"41483",0
"41484",0
"41485",0
"41486",0
"41487",0
"41488",0
"41489",0
"41490",0
"41491",0
"41492",0
"41493",0
"41494",0
"41495",0
"41496",0
"41497",0
"41498",0
"41499",0
"41500",0
"41501",0
"41502",0
"41503",0
"41504",0
"41505",0
"41506",0
"41507",0
"41508",0
"41509",0
"41510",0
"41511",0
"41512",0
"41513",0
"41514",0
"41515",0
"41516",0
"41517",0
"41518",0
"41519",0
"41520",0
"41521",0
"41522",0
"41523",0
"41524",0
"41525",0
"41526",0
"41527",0
"41528",0
"41529",0
"41530",0
"41531",0
"41532",0
"41533",0
"41534",0
"41535",0
"41536",0
"41537",0
"41538",0
"41539",0
"41540",0
"41541",0
"41542",0
"41543",0
"41544",0
"41545",0
"41546",0
"41547",0
"41548",0
"41549",0
"41550",0
"41551",0
"41552",0
"41553",0
"41554",0
"41555",0
"41556",0
"41557",0
"41558",0
"41559",0
"41560",0
"41561",0
"41562",0
"41563",0
"41564",0
"41565",0
"41566",0
"41567",0
"41568",0
"41569",0
"41570",0
"41571",0
"41572",0
"41573",0
"41574",0
"41575",0
"41576",0
"41577",0
"41578",0
"41579",0
"41580",0
"41581",0
"41582",0
"41583",0
"41584",0
"41585",0
"41586",0
"41587",0
"41588",0
"41589",0
"41590",0
"41591",0
"41592",0
"41593",0
"41594",0
"41595",0
"41596",0
"41597",0
"41598",0
"41599",0
"41600",0
"41601",0
"41602",0
"41603",0
"41604",0
"41605",0
"41606",0
"41607",0
"41608",0
"41609",0
"41610",0
"41611",0
"41612",0
"41613",0
"41614",0
"41615",0
"41616",0
"41617",0
"41618",0
"41619",0
"41620",0
"41621",0
"41622",0
"41623",0
"41624",0
"41625",0
"41626",0
"41627",0
"41628",0
"41629",0
"41630",0
"41631",0
"41632",0
"41633",0
"41634",0
"41635",0
"41636",0
"41637",0
"41638",0
"41639",0
"41640",0
"41641",0
"41642",0
"41643",0
"41644",0
"41645",0
"41646",0
"41647",0
"41648",0
"41649",0
"41650",0
"41651",0
"41652",0
"41653",0
"41654",0
"41655",0
"41656",0
"41657",0
"41658",0
"41659",0
"41660",0
"41661",0
"41662",0
"41663",0
"41664",0
"41665",0
"41666",0
"41667",0
"41668",0
"41669",0
"41670",0
"41671",0
"41672",0
"41673",0
"41674",0
"41675",0
"41676",0
"41677",0
"41678",0
"41679",0
"41680",0
"41681",0
"41682",0
"41683",0
"41684",0
"41685",0
"41686",0
"41687",0
"41688",0
"41689",0
"41690",0
"41691",0
"41692",0
"41693",0
"41694",0
"41695",0
"41696",0
"41697",0
"41698",0
"41699",0
"41700",0
"41701",0
"41702",0
"41703",0
"41704",0
"41705",0
"41706",0
"41707",0
"41708",0
"41709",0
"41710",0
"41711",0
"41712",0
"41713",0
"41714",0
"41715",0
"41716",0
"41717",0
"41718",0
"41719",0
"41720",0
"41721",0
"41722",0
"41723",0
"41724",0
"41725",0
"41726",0
"41727",0
"41728",0
"41729",0
"41730",0
"41731",0
"41732",0
"41733",0
"41734",0
"41735",0
"41736",0
"41737",0
"41738",0
"41739",0
"41740",0
"41741",0
"41742",0
"41743",0
"41744",0
"41745",0
"41746",0
"41747",0
"41748",0
"41749",0
"41750",0
"41751",0
"41752",0
"41753",0
"41754",0
"41755",0
"41756",0
"41757",0
"41758",0
"41759",0
"41760",0
"41761",0
"41762",0
"41763",0
"41764",0
"41765",0
"41766",0
"41767",0
"41768",0
"41769",0
"41770",0
"41771",0
"41772",0
"41773",0
"41774",0
"41775",0
"41776",0
"41777",0
"41778",0
"41779",0
"41780",0
"41781",0
"41782",0
"41783",0
"41784",0
"41785",0
"41786",0
"41787",0
"41788",0
"41789",0
"41790",0
"41791",0
"41792",0
"41793",0
"41794",0
"41795",0
"41796",0
"41797",0
"41798",0
"41799",0
"41800",0
"41801",0
"41802",0
"41803",0
"41804",0
"41805",0
"41806",0
"41807",0
"41808",0
"41809",0
"41810",0
"41811",0
"41812",0
"41813",0
"41814",0
"41815",0
"41816",0
"41817",0
"41818",0
"41819",0
"41820",0
"41821",0
"41822",0
"41823",0
"41824",0
"41825",0
"41826",0
"41827",0
"41828",0
"41829",0
"41830",0
"41831",0
"41832",0
"41833",0
"41834",0
"41835",0
"41836",0
"41837",0
"41838",0
"41839",0
"41840",0
"41841",0
"41842",0
"41843",0
"41844",0
"41845",0
"41846",0
"41847",0
"41848",0
"41849",0
"41850",0
"41851",0
"41852",0
"41853",0
"41854",0
"41855",0
"41856",0
"41857",0
"41858",0
"41859",0
"41860",0
"41861",0
"41862",0
"41863",0
"41864",0
"41865",0
"41866",0
"41867",0
"41868",0
"41869",0
"41870",0
"41871",0
"41872",0
"41873",0
"41874",0
"41875",0
"41876",0
"41877",0
"41878",0
"41879",0
"41880",0
"41881",0
"41882",0
"41883",0
"41884",0
"41885",0
"41886",0
"41887",0
"41888",0
"41889",0
"41890",0
"41891",0
"41892",0
"41893",0
"41894",0
"41895",0
"41896",0
"41897",0
"41898",0
"41899",0
"41900",0
"41901",0
"41902",0
"41903",0
"41904",0
"41905",0
"41906",0
"41907",0
"41908",0
"41909",0
"41910",0
"41911",0
"41912",0
"41913",0
"41914",0
"41915",0
"41916",0
"41917",0
"41918",0
"41919",0
"41920",0
"41921",0
"41922",0
"41923",0
"41924",0
"41925",0
"41926",0
"41927",0
"41928",0
"41929",0
"41930",0
"41931",0
"41932",0
"41933",0
"41934",0
"41935",0
"41936",0
"41937",0
"41938",0
"41939",0
"41940",0
"41941",0
"41942",0
"41943",0
"41944",0
"41945",0
"41946",0
"41947",0
"41948",0
"41949",0
"41950",0
"41951",0
"41952",0
"41953",0
"41954",0
"41955",0
"41956",0
"41957",0
"41958",0
"41959",0
"41960",0
"41961",0
"41962",0
"41963",0
"41964",0
"41965",0
"41966",0
"41967",0
"41968",0
"41969",0
"41970",0
"41971",0
"41972",0
"41973",0
"41974",0
"41975",0
"41976",0
"41977",0
"41978",0
"41979",0
"41980",0
"41981",0
"41982",0
"41983",0
"41984",0
"41985",0
"41986",0
"41987",0
"41988",0
"41989",0
"41990",0
"41991",0
"41992",0
"41993",0
"41994",0
"41995",0
"41996",0
"41997",0
"41998",0
"41999",0
"42000",0
"42001",1
"42002",1
"42003",1
"42004",1
"42005",1
"42006",1
"42007",1
"42008",1
"42009",1
"42010",1
"42011",1
"42012",1
"42013",1
"42014",1
"42015",1
"42016",1
"42017",1
"42018",1
"42019",1
"42020",1
"42021",1
"42022",1
"42023",1
"42024",1
"42025",1
"42026",1
"42027",1
"42028",1
"42029",1
"42030",1
"42031",1
"42032",1
"42033",1
"42034",1
"42035",1
"42036",1
"42037",1
"42038",1
"42039",1
"42040",1
"42041",1
"42042",1
"42043",1
"42044",1
"42045",1
"42046",1
"42047",1
"42048",1
"42049",1
"42050",1
"42051",1
"42052",1
"42053",1
"42054",1
"42055",1
"42056",1
"42057",1
"42058",1
"42059",1
"42060",1
"42061",1
"42062",1
"42063",1
"42064",1
"42065",1
"42066",1
"42067",1
"42068",1
"42069",1
"42070",1
"42071",1
"42072",1
"42073",1
"42074",1
"42075",1
"42076",1
"42077",1
"42078",1
"42079",1
"42080",1
"42081",1
"42082",1
"42083",1
"42084",1
"42085",1
"42086",1
"42087",1
"42088",1
"42089",1
"42090",1
"42091",1
"42092",1
"42093",1
"42094",1
"42095",1
"42096",1
"42097",1
"42098",1
"42099",1
"42100",1
"42101",1
"42102",1
"42103",1
"42104",1
"42105",1
"42106",1
"42107",1
"42108",1
"42109",1
"42110",1
"42111",1
"42112",1
"42113",1
"42114",1
"42115",1
"42116",1
"42117",1
"42118",1
"42119",1
"42120",1
"42121",1
"42122",1
"42123",1
"42124",1
"42125",1
"42126",1
"42127",1
"42128",1
"42129",1
"42130",1
"42131",1
"42132",1
"42133",1
"42134",1
"42135",1
"42136",1
"42137",1
"42138",1
"42139",1
"42140",1
"42141",1
"42142",1
"42143",1
"42144",1
"42145",1
"42146",1
"42147",1
"42148",1
"42149",1
"42150",1
"42151",1
"42152",1
"42153",1
"42154",1
"42155",1
"42156",1
"42157",1
"42158",1
"42159",1
"42160",1
"42161",1
"42162",1
"42163",1
"42164",1
"42165",1
"42166",1
"42167",1
"42168",1
"42169",1
"42170",1
"42171",1
"42172",1
"42173",1
"42174",1
"42175",1
"42176",1
"42177",1
"42178",1
"42179",1
"42180",1
"42181",1
"42182",1
"42183",1
"42184",1
"42185",1
"42186",1
"42187",1
"42188",1
"42189",1
"42190",1
"42191",1
"42192",1
"42193",1
"42194",1
"42195",1
"42196",1
"42197",1
"42198",1
"42199",1
"42200",1
"42201",1
"42202",1
"42203",1
"42204",1
"42205",1
"42206",1
"42207",1
"42208",1
"42209",1
"42210",1
"42211",1
"42212",1
"42213",1
"42214",1
"42215",1
"42216",1
"42217",1
"42218",1
"42219",1
"42220",1
"42221",1
"42222",1
"42223",1
"42224",1
"42225",1
"42226",1
"42227",1
"42228",1
"42229",1
"42230",1
"42231",1
"42232",1
"42233",1
"42234",1
"42235",1
"42236",1
"42237",1
"42238",1
"42239",1
"42240",1
"42241",1
"42242",1
"42243",1
"42244",1
"42245",1
"42246",1
"42247",1
"42248",1
"42249",1
"42250",1
"42251",1
"42252",1
"42253",1
"42254",1
"42255",1
"42256",1
"42257",1
"42258",1
"42259",1
"42260",1
"42261",1
"42262",1
"42263",1
"42264",1
"42265",1
"42266",1
"42267",1
"42268",1
"42269",1
"42270",1
"42271",1
"42272",1
"42273",1
"42274",1
"42275",1
"42276",1
"42277",1
"42278",1
"42279",1
"42280",1
"42281",1
"42282",1
"42283",1
"42284",1
"42285",1
"42286",1
"42287",1
"42288",1
"42289",1
"42290",1
"42291",1
"42292",1
"42293",1
"42294",1
"42295",1
"42296",1
"42297",1
"42298",1
"42299",1
"42300",1
"42301",1
"42302",1
"42303",1
"42304",1
"42305",1
"42306",1
"42307",1
"42308",1
"42309",1
"42310",1
"42311",1
"42312",1
"42313",1
"42314",1
"42315",1
"42316",1
"42317",1
"42318",1
"42319",1
"42320",1
"42321",1
"42322",1
"42323",1
"42324",1
"42325",1
"42326",1
"42327",1
"42328",1
"42329",1
"42330",1
"42331",1
"42332",1
"42333",1
"42334",1
"42335",1
"42336",1
"42337",1
"42338",1
"42339",1
"42340",1
"42341",1
"42342",1
"42343",1
"42344",1
"42345",1
"42346",1
"42347",1
"42348",1
"42349",1
"42350",1
"42351",1
"42352",1
"42353",1
"42354",1
"42355",1
"42356",1
"42357",1
"42358",1
"42359",1
"42360",1
"42361",1
"42362",1
"42363",1
"42364",1
"42365",1
"42366",1
"42367",1
"42368",1
"42369",1
"42370",1
"42371",1
"42372",1
"42373",1
"42374",1
"42375",1
"42376",1
"42377",1
"42378",1
"42379",1
"42380",1
"42381",1
"42382",1
"42383",1
"42384",1
"42385",1
"42386",1
"42387",1
"42388",1
"42389",1
"42390",1
"42391",1
"42392",1
"42393",1
"42394",1
"42395",1
"42396",1
